-1.884237	7.948750	-4.618415	
-1.647211	8.604762	-4.757279	
-1.577779	8.774749	-3.641581	
-3.421314	-8.741230	3.002329	
-1.953669	-9.196129	3.021482	
-1.233014	-9.323022	3.308787	
-0.311246	-9.629480	3.337517	
-0.287304	-9.198523	3.256114	
0.409408	-9.457098	2.841917	
0.459687	-9.777920	2.140416	
1.486799	-9.579201	0.869095	
1.814805	-9.844958	-0.153229	
1.721431	-9.885660	-0.744597	
2.152387	-9.967062	-1.424550	
2.039860	-9.629480	-1.795651	
1.884237	-9.624691	-2.367866	
2.279280	-9.493010	-2.863465	
2.425326	-9.174581	-3.555390	
2.200271	-8.564060	-4.134786	
2.011129	-8.540118	-4.563348	
2.097321	-8.676588	-4.994305	
2.279280	-8.365342	-5.453991	
1.783680	-7.896077	-5.698200	
1.812411	-7.534553	-6.600814	
1.747767	-6.959944	-7.266402	
1.812411	-6.514623	-7.496245	
1.558625	-5.963956	-8.090008	
1.204283	-5.343858	-8.595185	
0.914585	-4.505887	-8.623915	
1.003170	-3.955221	-9.265561	
0.672771	-3.057395	-9.931149	
0.165200	-1.723825	-9.686941	
-0.074220	-0.905008	-10.093955	
-0.268151	0.004788	-10.005370	
0.136470	-9.993398	-1.338359	
-0.581791	-10.086772	-1.242591	
-1.302446	-9.962274	-0.814029	
-2.221819	-9.339781	-0.208296	
-2.683900	-9.653422	0.201113	
-3.497929	-9.011775	0.569820	
-5.049371	-10.034100	1.063026	
-4.268862	-8.805874	1.091756	
-4.563348	-8.607155	1.295263	
-4.960786	-8.094797	1.654393	
-5.346252	-7.948750	2.250550	
-5.382165	-7.577648	2.619257	
-5.724536	-7.295133	3.145981	
-5.892130	-7.034164	3.679888	
-5.942409	-6.660669	3.687071	
-5.882554	-6.244078	4.388572	
-6.368577	-5.628768	4.884171	
-6.466739	-5.406107	5.528212	
-6.938396	-4.558560	5.190629	
-6.603208	-4.450821	5.525817	
-6.555324	-4.412514	4.884171	
-6.009446	-4.714183	4.692636	
-7.275979	-5.023035	4.656722	
-7.943961	-5.066131	4.228160	
-7.745243	-6.155493	3.519476	
-6.519411	-6.442797	3.361459	
-5.267244	-7.338228	2.990358	
-4.453215	-8.171411	3.251326	
4.525041	-8.070855	3.488352	
5.013458	-8.461110	3.509900	
4.525041	-8.214507	3.411737	
4.723760	-8.197747	3.215413	
5.161899	-8.334217	2.633622	
5.181053	-8.418014	2.176329	
5.114015	-8.566454	1.721431	
5.166687	-8.635886	1.352724	
5.463568	-8.896854	0.610521	
4.477157	-8.588002	0.390255	
5.006276	-9.112332	-0.028730	
4.695030	-8.884883	-0.553061	
3.816358	-9.160216	-0.790087	
4.113238	-9.148245	-1.386243	
3.663129	-9.220071	-1.520318	
3.193865	-9.624691	-1.666364	
2.726996	-9.296686	-2.027889	
2.023100	-9.548077	-1.582567	
1.762132	-9.947909	-1.419762	
0.962469	-9.521740	-1.165976	
-7.050924	1.601721	6.550536	
-6.847417	0.849942	7.280767	
-6.306327	0.033519	7.302315	
-6.390124	-1.144428	7.438785	
-6.014235	-1.685518	7.615956	
-5.980716	-2.319981	7.637504	
-5.221754	-2.789245	7.843405	
-4.879383	-3.660734	7.960721	
-3.983952	-4.158728	7.979874	
-3.390190	-4.690241	8.070855	
-2.887407	-5.226542	7.967903	
-1.920150	-6.030994	7.759608	
-1.216254	-6.373365	7.723695	
-0.143652	-6.797139	7.884106	
0.634463	-7.034164	7.699753	
1.039083	-6.670246	7.340622	
1.493982	-6.902483	7.371747	
0.993594	-6.581660	7.448361	
2.051831	-6.677429	7.941567	
2.102109	-6.545747	7.247249	
2.832341	-6.481104	7.230489	
3.383007	-6.651093	7.292738	
3.778050	-6.473921	6.713342	
4.570531	-6.864176	6.536170	
4.537012	-6.277597	6.023811	
4.908113	-7.098808	4.857835	
4.879383	-7.271191	4.501099	
4.927267	-7.630321	3.790021	
4.441244	-8.058883	3.694253	
5.090073	-7.687782	3.655946	
4.896142	-8.051701	3.514688	
4.462792	-8.655039	3.938462	
4.474763	-8.183382	3.873818	
2.097321	3.442862	9.500193	
0.849942	4.118027	9.028535	
-0.407014	4.256891	8.652646	
-1.367089	4.661511	9.176976	
-2.638410	4.685453	8.176199	
-3.397372	4.247314	8.097190	
-4.589684	3.497929	7.841011	
-4.474763	2.217031	8.248025	
-3.016694	0.794875	10.074801	
-3.217807	-0.184354	9.433156	
-3.471592	-1.063026	9.500193	
-1.795651	-1.896208	9.976639	
-0.811634	-2.906561	9.792285	
-0.047884	-3.567361	9.497798	
1.752556	-4.151546	9.560048	
3.500323	-3.974375	9.253590	
4.527435	-3.493140	8.657434	
5.887342	-2.990358	8.453927	
6.703765	-1.711854	8.094797	
6.873753	-0.612916	7.714118	
7.285556	0.433350	7.422025	
7.058106	1.261744	7.637504	
6.179435	2.217031	8.013394	
5.346252	3.129222	8.207324	
4.108450	4.280833	8.164228	
3.090914	5.231331	7.879318	
2.226608	5.736507	7.608773	
1.244985	6.098031	8.049306	
-0.337582	5.748478	8.140286	
-2.880225	5.499481	7.920019	
-4.230555	5.130774	6.730101	
-5.260061	4.812345	6.282385	
-6.531382	3.890578	6.270414	
-6.631939	3.134010	6.713342	
1.345541	0.339977	9.979033	
0.517148	0.383072	9.279926	
1.278504	-0.129287	10.953474	
1.788469	-1.479617	10.843340	
2.887407	-1.321599	9.993398	
3.473987	-0.679953	9.907207	
3.648763	0.191536	9.471463	
3.835511	1.197101	9.141062	
3.363853	1.956063	9.102755	
-1.170765	4.891354	-9.303868	
-0.790087	4.015076	-9.311051	
-1.206678	3.129222	-9.275137	
-0.766144	2.521094	-9.162611	
-1.675941	1.343147	-9.390060	
-1.996764	0.213084	-9.552865	
-2.466028	-1.319205	-9.572019	
-2.518700	-2.887407	-8.930373	
-4.089296	-3.478775	-8.571243	
-4.618415	-3.478775	-7.639898	
-6.375759	-3.306392	-7.268796	
-7.213730	-2.645593	-5.698200	
-8.836999	-1.443704	-3.198653	
-9.591173	-0.720655	-0.593762	
-9.397242	-0.026336	1.845930	
-8.066066	0.217872	3.430891	
-7.999028	0.342371	4.596867	
-7.546524	0.593762	5.430049	
-6.720524	0.883460	6.756437	
-6.981492	0.885855	7.072472	
-6.691794	1.307234	7.584831	
-5.216966	1.596932	7.975086	
-3.471592	1.058237	8.959103	
-2.719813	2.427721	9.732430	
0.826000	2.487576	9.892842	
2.135628	2.999935	9.648633	
5.200206	3.162740	7.592013	
4.623203	3.227384	8.066066	
6.993463	3.026271	7.307104	
7.560889	3.114856	6.337452	
7.661446	3.258508	4.240131	
-0.529119	-8.757990	5.875371	
-0.567426	-9.818622	4.642357	
-0.234632	-9.509770	1.314417	
0.069432	-9.682152	1.462857	
-0.007183	-10.256760	1.503559	
0.280122	-10.419567	2.595315	
0.162806	-9.655816	4.479551	
-0.423774	-8.106767	5.631162	
0.105345	-6.409278	7.299921	
0.263362	-4.862624	9.653422	
0.179565	-1.489193	9.835381	
-0.459687	0.557849	9.928755	
-0.476446	3.045424	9.373300	
-0.931344	5.391742	6.943185	
-0.416591	6.464344	6.983886	
0.308852	8.056489	4.589684	
0.064643	8.777144	2.403779	
0.486023	9.028535	1.965640	
0.782904	9.531317	0.158017	
-0.553061	8.777144	5.497087	
0.344765	9.708488	-3.229778	
-0.021548	9.071631	-3.825934	
-0.311246	8.951921	-2.305616	
0.117316	8.791509	-4.819528	
0.050278	7.790732	-4.975151	
-1.122881	7.764396	-5.480328	
-1.022324	6.811504	-5.667076	
-0.605733	6.117185	-7.788338	
6.150704	3.402161	6.856994	
6.675034	3.696647	7.070077	
7.795521	3.809175	5.465962	
7.771579	5.710171	4.077325	
5.623980	6.847417	4.953603	
2.968810	8.343793	3.928885	
1.019930	7.345411	6.806715	
0.509965	7.048530	8.592790	
-0.914585	7.692570	5.712565	
-0.914585	8.276756	5.003881	
-0.260968	8.626309	4.115633	
3.385401	8.195353	4.185065	
5.633556	6.701371	5.937620	
6.378153	4.508282	4.850653	
7.999028	2.856283	5.430049	
7.429208	0.593762	6.256049	
7.764396	-0.435745	6.167464	
7.275979	-0.861913	6.761226	
6.009446	-1.563414	7.920019	
4.378995	-1.613692	9.387665	
2.382231	-1.924938	9.689334	
0.260968	-1.845930	9.727642	
-2.442086	-0.905008	9.442732	
-3.787627	-1.350330	9.519347	
-5.542577	-1.027112	7.398083	
-6.560112	-0.885855	5.473145	
-7.357382	-3.916914	7.513005	
-5.130774	-4.568137	8.073248	
-3.687071	-5.796362	7.793127	
-2.303222	-6.871359	6.811504	
-1.446098	-7.522582	5.128380	
-2.662352	9.418790	1.771709	
-2.928109	8.825028	1.175553	
-1.814805	9.181764	0.687136	
-1.098939	9.732430	0.438139	
-1.707066	9.282320	0.790087	
-0.059855	9.880871	-0.536301	
-0.007183	9.282320	-1.266533	
1.118092	9.746795	-1.417367	
3.148375	8.552089	-0.359130	
3.778050	9.191341	-0.433350	
3.643975	9.837776	-0.816423	
2.535459	9.682152	-0.912191	
2.082955	9.483433	0.672771	
2.662352	8.705318	-0.237026	
2.214637	10.002975	0.426168	
2.099715	9.272744	0.495600	
2.152387	9.801862	0.028730	
3.572149	9.313445	1.070208	
4.232949	8.588002	1.132457	
3.871424	9.294291	0.574608	
3.090914	8.887277	1.733402	
3.450045	8.932767	2.772485	
4.295198	7.908048	4.388572	
4.244920	7.694964	4.563348	
4.685453	7.469909	4.209007	
5.090073	6.131551	5.204995	
4.953603	4.845864	6.694188	
5.305551	4.556166	6.801927	
5.420473	4.106056	7.639898	
6.375759	3.675100	7.807492	
6.184223	4.264073	7.484274	
6.303933	4.201824	7.273585	
6.054936	3.811569	7.331046	
2.992752	7.893683	-5.219360	
2.516306	8.125921	-2.111686	
2.061408	8.540118	-3.347094	
1.077391	8.805874	-4.110844	
0.301669	8.161834	-5.741296	
0.031125	6.761226	-7.062895	
0.667982	5.554548	-7.884106	
1.321599	4.675876	-8.798691	
1.726219	5.698200	-8.262391	
2.597709	7.139510	-7.536947	
1.592144	7.481880	-5.657499	
1.084573	8.209718	-3.193865	
-0.150835	8.504205	-3.253720	
-0.083797	8.676588	-5.291186	
-1.005565	7.721301	-6.610391	
0.093374	5.779603	-5.494693	
1.482011	6.775591	-7.479486	
2.047042	7.888895	-5.518635	
2.561796	8.698135	-4.888960	
1.829170	8.298303	-3.244143	
0.062249	9.375695	-3.268085	
-1.012747	9.595961	-2.276886	
-0.837971	9.715671	-2.463634	
-0.881066	9.392454	-2.437297	
-0.366313	9.275137	-3.313575	
0.320823	9.323022	-3.967192	
0.548272	9.392454	-2.135628	
-0.859518	9.471463	-0.859518	
-0.344765	9.100361	1.022324	
-1.723825	9.478645	1.379060	
-2.698265	8.860941	3.790021	
-2.995146	9.150639	1.881842	
-2.418144	9.258378	1.474828	
4.505887	2.231396	-8.923191	
7.189788	0.995988	-6.811504	
8.142681	1.508347	-6.347029	
7.841011	2.748543	-5.384560	
8.166623	4.120421	-3.866636	
6.912060	6.576872	-4.896142	
6.517017	6.615179	-3.926491	
5.432444	6.184223	-6.861782	
4.390966	4.946421	-7.651869	
6.141128	5.044583	-6.533776	
4.929661	5.183447	-5.042189	
5.470751	7.580042	-3.064578	
4.139575	8.207324	-2.348712	
5.451597	8.829816	-3.330335	
3.773262	7.771579	-2.784456	
4.469974	7.024588	-3.421314	
4.821922	6.866570	-4.728549	
4.606444	7.687782	-3.964798	
3.134010	8.506599	-2.504335	
2.887407	9.047689	-1.589750	
2.269703	8.937556	-1.048660	
1.975216	9.327811	-1.972822	
2.142811	8.707712	-3.744531	
2.858677	7.927202	-6.256049	
3.993528	7.362170	-6.643910	
3.603274	8.207324	-4.730943	
2.217031	8.829816	-2.509123	
1.441309	8.803480	-2.324770	
1.604115	8.635886	-2.901772	
1.182736	8.142681	-4.230555	
1.259350	7.103596	-5.997475	
2.600103	5.355829	-8.532936	
3.914520	5.700594	-8.346188	
4.446033	6.916849	-7.817069	
4.436456	0.368707	-8.204930	
6.622362	0.366313	-8.286333	
5.228937	2.557007	-8.171411	
4.295198	4.256891	-7.388506	
3.713407	4.388572	-8.022971	
2.288857	3.260903	-8.626309	
3.380613	2.138022	-10.022129	
4.800374	1.453280	-9.430761	
5.011064	1.333570	-7.570466	
7.299921	3.541024	-7.292738	
6.971915	4.496311	-5.805939	
5.231331	5.415684	-6.277597	
5.042189	4.642357	-7.070077	
4.321534	3.677494	-8.892066	
0.974440	3.881001	-7.723695	
0.241814	2.774880	-8.937556	
0.474052	1.833959	-8.889672	
1.137246	0.775721	-10.048465	
2.631228	0.859518	-10.038888	
3.481169	1.005565	-9.504981	
3.665523	2.147599	-8.810663	
3.433285	3.277662	-8.300698	
2.193089	3.727772	-8.571243	
1.235408	3.404555	-8.109162	
1.213860	2.779668	-9.124303	
1.972822	1.987187	-9.974245	
2.932897	1.450886	-10.089166	
3.488352	1.259350	-9.641450	
4.908113	1.853112	-8.523359	
4.374207	2.580950	-8.327033	
2.420538	3.457227	-8.935161	
-0.122104	1.017536	-9.028535	
1.139640	1.582567	-8.839393	
-0.620098	1.754950	-8.944738	
-1.635240	1.278504	-9.753978	
-1.991976	-0.148441	-8.101979	
-0.758962	-0.665588	-9.718065	
0.531513	-0.756568	-10.093955	
2.229002	-0.828394	-10.117897	
3.473987	-0.397438	-8.832211	
4.417302	0.562637	-8.755596	
4.479551	1.551443	-8.240842	
4.472369	2.224213	-8.437168	
3.864242	3.031059	-8.133104	
3.473987	3.780444	-9.198523	
1.958457	3.986346	-8.398860	
0.464475	3.756502	-8.353370	
0.155623	2.863465	-9.332599	
-0.052672	1.446098	-10.129868	
0.392649	0.407014	-9.926361	
1.563414	-0.277727	-10.093955	
3.464410	-0.486023	-9.378088	
4.534618	0.373495	-8.678981	
5.209783	2.133234	-8.374918	
3.256114	3.948039	-8.080431	
1.158794	4.113238	-8.420408	
0.433350	2.480393	-9.260772	
-0.222661	1.795651	-9.205706	
0.428562	0.938527	-9.490616	
1.740585	0.045490	-10.170569	
3.342306	-0.165200	-10.917560	
4.352659	0.881066	-8.947133	
5.303157	3.153164	-8.810663	
3.622427	4.558560	-7.795521	
2.240973	4.663905	-7.529764	
6.792350	6.928820	-3.294421	
6.112397	6.902483	-3.095703	
6.335058	6.876147	-3.344700	
6.239290	6.818686	-3.112462	
6.679823	6.639122	-3.557784	
6.631939	6.622362	-3.414132	
6.651093	6.361394	-3.251326	
6.296751	6.766014	-3.423708	
5.159505	6.627151	-3.892972	
5.753267	6.289568	-4.328717	
5.683835	6.636727	-5.094861	
4.781221	6.528988	-4.944026	
5.171476	6.382942	-5.286397	
4.642357	5.858612	-6.416460	
3.955221	5.820304	-6.682217	
3.035848	6.268020	-6.842628	
2.849100	5.798757	-7.903260	
1.711854	5.355829	-8.250419	
0.866701	5.116409	-8.475475	
0.052672	4.874595	-8.008605	
-0.735020	4.649539	-8.748414	
-1.003170	4.429273	-8.310275	
-2.789245	3.924097	-8.664616	
-4.086902	4.156334	-8.566454	
-4.187459	3.507505	-7.546524	
-4.898537	2.439692	-8.753202	
-4.611232	1.225831	-8.865730	
-4.266468	-0.110133	-8.216900	
-2.971204	-1.254562	-10.101138	
-1.436521	-1.515530	-10.137050	
0.004788	-2.039860	-10.031705	
1.326388	-1.493982	-10.000581	
2.255338	-0.138864	-9.689334	
0.826000	0.464475	10.060436	
1.426944	0.222661	10.548853	
2.190695	0.466869	10.048465	
3.124433	0.663194	9.763555	
4.288015	1.106121	9.038112	
4.786009	2.461239	8.104373	
5.549759	2.327164	7.900866	
6.631939	2.327164	7.587225	
7.460332	2.293645	6.265626	
7.905654	2.073379	6.002264	
8.252814	2.161964	4.572925	
9.026141	1.812411	3.253720	
9.172187	1.735796	2.676717	
9.861718	2.025495	1.022324	
9.873688	1.680730	1.127669	
10.785879	2.092532	-0.430956	
8.707712	2.351106	-2.279280	
9.131485	2.458845	-3.315969	
9.107543	2.724601	-3.624821	
7.539341	3.023877	-4.764461	
7.862558	4.383783	-4.467580	
7.287950	5.037400	-4.139575	
7.331046	5.116409	-4.350265	
7.613562	5.580884	-3.541024	
5.904101	6.291962	-3.612850	
6.452373	6.476315	-3.167529	
6.907272	6.847417	-3.095703	
6.907272	6.687005	-2.576161	
6.940791	6.845023	-2.264915	
7.029376	6.777985	-2.820370	
-4.283227	-0.914585	-8.844182	
-6.232107	-0.251391	-7.180211	
-7.874529	0.258574	-5.568913	
-8.219295	0.754173	-3.124433	
-9.047689	1.537077	-1.185130	
-9.318234	3.160346	0.826000	
-8.066066	4.129998	0.308852	
-7.314286	5.377377	-1.498770	
-4.953603	6.150704	-3.797204	
-3.421314	5.736507	-6.323087	
-1.455675	4.158728	-8.686164	
-0.754173	2.231396	-9.868900	
1.213860	-0.708684	-10.120291	
-0.040701	-2.956839	-8.916007	
-1.182736	-4.900931	-9.217677	
-1.446098	-5.760449	-8.003817	
-3.083732	-6.251261	-7.010222	
-4.635174	-6.763620	-4.675876	
-6.521805	-5.623980	-3.016694	
-10.354923	-4.558560	0.497994	
-7.117962	-3.675100	3.739743	
-6.485892	-3.617639	7.149086	
-4.209007	-2.638410	9.801862	
-2.396596	-1.958457	10.220848	
-0.976834	-1.374272	9.090785	
0.790087	-0.581791	8.798691	
1.812411	-0.454898	9.540894	
3.909731	-0.418985	9.804256	
2.568978	-0.660800	9.330204	
1.860295	-1.549048	9.639057	
0.158017	-1.960851	9.227253	
5.231331	1.608903	-8.858547	
7.546524	1.438915	-6.634333	
8.705318	1.307234	-6.179435	
9.557654	1.173159	-2.885013	
10.608708	1.805228	-1.836353	
9.224860	0.926556	1.927332	
9.660604	1.019930	4.290410	
8.231266	0.402226	5.841852	
7.180211	0.598550	7.096414	
6.995857	0.639252	8.255208	
4.156334	0.624887	8.942344	
2.904167	1.599327	9.244013	
2.308010	1.465251	9.672575	
1.673547	1.541866	10.201694	
0.023942	1.417367	9.876083	
0.955286	0.450110	10.266337	
0.416591	-1.187524	9.260772	
1.520318	-3.071761	9.193735	
1.889025	-5.604826	8.702923	
1.470040	-7.333440	7.151481	
2.114080	-8.224083	4.106056	
2.279280	-9.449914	3.131616	
3.536236	-9.725248	2.317587	
3.038242	-9.533712	1.556231	
4.606444	-8.925584	0.373495	
4.891354	-9.066843	0.617704	
5.597643	-8.305486	-1.750161	
5.851429	-7.716512	-3.119645	
5.489904	-6.914454	-4.989516	
4.276044	-5.061342	-8.240842	
3.179500	-4.022259	-9.255984	
1.704672	-3.366248	-9.081208	
1.534683	-1.680730	-9.940726	
-1.051055	-2.092532	-9.646239	
-7.407660	5.317522	-0.023942	
-8.736442	5.154716	-0.497994	
-8.408437	5.439626	-1.010353	
-7.742848	5.846641	-1.838747	
-7.738060	5.688623	-2.410961	
-7.036559	6.543353	-2.578555	
-5.997475	6.471527	-2.561796	
-6.531382	7.170634	-2.169147	
-6.306327	7.307104	-1.244985	
-5.667076	7.685388	-0.766144	
-4.587290	7.457938	1.683124	
-4.206613	7.611167	3.730166	
-3.955221	6.600814	5.707777	
-3.057395	4.953603	7.991845	
-2.760514	3.658340	8.774749	
-3.653552	3.859453	8.252814	
-4.582502	2.188300	8.939949	
-4.721366	0.756568	8.628704	
-5.999869	-0.375890	8.274361	
-6.754043	-1.259350	7.685388	
-7.805098	-1.675941	6.493075	
-8.183382	-1.596932	4.225766	
-9.512164	-1.716643	1.987187	
-9.437944	-0.014365	0.536301	
-9.023747	0.694318	-1.259350	
-9.349358	1.276109	-4.027047	
-7.812280	1.438915	-5.992687	
-6.588843	1.984793	-7.180211	
-4.563348	2.552219	-8.497022	
-3.648763	2.679112	-9.045294	
-1.132457	1.934515	-8.918402	
1.719037	2.612074	-9.732430	
4.101267	1.783680	-8.681376	
-6.684611	2.434903	6.234501	
-7.158663	2.432509	6.119579	
-5.420473	0.696713	7.146692	
-5.394136	-0.565032	9.239225	
-3.335123	-0.033519	10.204088	
-0.292093	0.814029	9.835381	
-0.404620	2.509123	9.787497	
-0.318429	3.687071	8.899249	
-0.749385	4.824316	8.463503	
-1.199495	5.068525	8.006211	
-1.778892	5.303157	7.876924	
-1.965640	4.776432	7.374141	
-3.988740	4.608838	7.594408	
-4.699818	4.065354	7.189788	
-5.920861	4.469974	6.100426	
-6.361394	4.292804	6.718130	
-6.155493	4.393360	5.688623	
-6.057330	4.532224	5.667076	
-6.344635	4.759673	5.353435	
-6.306327	4.812345	5.248090	
-6.636727	5.006276	5.504270	
-6.459556	4.977545	5.568913	
-6.270414	4.922479	5.219360	
-6.770802	5.394136	4.795586	
-6.603208	5.511452	5.415684	
-5.837064	5.698200	5.415684	
-5.650316	5.846641	5.080496	
-5.537788	6.433220	5.104438	
-5.492299	5.971139	5.458780	
-6.876147	6.095637	5.339070	
-6.294356	5.846641	3.991134	
-6.457162	6.019023	3.610456	
-7.407660	5.609614	3.160346	
-9.172187	-0.114922	-1.783680	
-9.323022	-0.198719	-2.078167	
-8.611944	0.217872	-2.870648	
-8.805874	0.641646	-3.643975	
-8.544906	0.644040	-3.418920	
-8.202535	1.292869	-4.735731	
-8.070855	1.640028	-5.274426	
-7.608773	1.838747	-5.233725	
-7.888895	1.300052	-4.671088	
-7.762002	1.438915	-5.755661	
-7.908048	1.407791	-4.359841	
-6.548141	3.081338	-5.961562	
-6.667852	3.931279	-6.438008	
-6.512228	4.295198	-4.848258	
-5.664681	4.582502	-5.999869	
-4.757279	5.245696	-6.081272	
-4.022259	5.861006	-6.830657	
-3.734955	6.200983	-6.940791	
-3.275268	6.572083	-6.653487	
-2.928109	7.184999	-6.076484	
-1.857901	8.192958	-4.517858	
-0.507571	9.560048	-4.556166	
-1.965640	8.882489	-0.936133	
-1.223437	9.696517	-0.304064	
-0.416591	9.813834	0.189142	
-0.445322	9.742007	1.321599	
1.290475	9.425972	1.362301	
0.754173	8.889672	4.259285	
0.347159	8.343793	5.159505	
0.031125	7.213730	6.933608	
-0.605733	5.035006	8.506599	
-2.791639	4.537012	8.482657	
-4.649539	3.711013	7.912837	
-5.693412	3.258508	6.691794	
-4.752490	-4.910508	8.054095	
-4.220978	-4.082114	8.825028	
-3.210624	-2.815581	8.396466	
-3.078943	-0.816423	8.403649	
-3.854665	-0.143652	8.939949	
-4.228160	1.084573	9.330204	
-4.175488	2.748543	9.016564	
-3.052607	4.350265	8.386889	
-4.237737	4.874595	5.224148	
-4.795586	6.239290	6.359000	
-3.430891	7.462727	4.209007	
-4.010288	7.922413	4.161122	
-3.624821	8.329428	2.983175	
-3.270479	8.406043	1.472434	
-4.129998	8.664616	1.051055	
-4.661511	7.797915	0.311246	
-6.418855	8.068460	1.580173	
-7.659051	5.556942	1.005565	
-7.912837	5.140351	1.249773	
-7.987057	3.603274	1.163582	
-8.678981	2.904167	2.092532	
-8.781932	1.458069	2.035071	
-9.607932	-0.158017	2.085350	
-8.951921	-1.352724	1.467646	
-9.502587	-1.747767	1.503559	
-9.682152	-2.099715	2.580950	
-9.521740	-2.176329	2.085350	
-8.856153	-1.776498	1.620874	
-9.464280	-1.731008	1.984793	
-9.550471	-1.541866	1.549048	
-8.894460	-0.842759	1.118092	
-9.100361	-0.828394	-0.746991	
-9.332599	-0.677559	-1.249773	
-9.141062	1.221043	0.986411	
-9.323022	1.091756	1.604115	
-9.313445	1.611298	-0.148441	
-9.476251	1.462857	-0.414197	
-9.138669	1.735796	-0.962469	
-9.301474	1.759738	-2.597709	
-8.463503	1.766921	-2.291251	
-8.374918	1.977611	-4.625597	
-6.435614	2.561796	-5.789180	
-6.232107	2.978387	-7.331046	
-4.881777	2.722207	-8.327033	
-2.983175	2.717419	-9.026141	
-1.369483	2.750938	-9.457098	
-0.055067	3.543418	-9.574413	
0.251391	3.284845	-9.126697	
-1.125275	3.727772	-10.639833	
-0.392649	2.102109	-8.429985	
2.612074	0.739808	-8.185776	
